#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
MN033365.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_1228 RNA-dependent RNA polymerase (H2RhizoLitter491228_000001), hypothetical protein (H2RhizoLitter491228_000002), and hypothetical protein (H2RhizoLitter491228_000003) genes, complete cds	0.0000	4160	0.4938	0.0000	0	0	0	0.0000	0	0.00
MN033364.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_2430 hypothetical protein (H2RhizoLitter492430_000001) gene, partial cds; hypothetical protein (H2RhizoLitter492430_000002) and hypothetical protein (H2RhizoLitter492430_000003) genes, complete cds; and RNA-dependent RNA polymerase (H2RhizoLitter492430_000004) gene, partial cds	0.0000	3384	0.5139	0.0000	0	0	0	0.0000	0	0.00
MN033363.1 Leviviridae sp. isolate H1_Rhizo_25_scaffold_910 hypothetical protein (H1Rhizo25910_000001) and hypothetical protein (H1Rhizo25910_000002) genes, complete cds; and RNA-dependent RNA polymerase (H1Rhizo25910_000003) gene, partial cds	0.0000	3720	0.4825	0.0000	0	0	0	0.0000	0	0.00
MN033362.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_1115 RNA-dependent RNA polymerase (H2RhizoLitter491115_000001), hypothetical protein (H2RhizoLitter491115_000002), hypothetical protein (H2RhizoLitter491115_000003), hypothetical protein (H2RhizoLitter491115_000004), and hypothetical protein (H2RhizoLitter491115_000005) genes, complete cds	0.0000	4265	0.4933	0.0000	0	0	0	0.0000	0	0.00
MN033361.1 Leviviridae sp. isolate H4_Rhizo_Litter_21_scaffold_5109 sequence	0.0000	1888	0.5079	0.0000	0	0	0	0.0000	0	0.00
MN033360.1 Leviviridae sp. isolate H2_Bulk_36_scaffold_125_e_588_1 hypothetical protein (H2Bulk36125e5881_000001) gene, partial cds; and hypothetical protein (H2Bulk36125e5881_000002), hypothetical protein (H2Bulk36125e5881_000003), and RNA-dependent RNA polymerase (H2Bulk36125e5881_000004) genes, complete cds	0.0000	3349	0.4763	0.0000	0	0	0	0.0000	0	0.00
MN033359.1 Totiviridae sp. isolate H2_Rhizo_32_scaffold_7061 sequence	0.0000	1748	0.5051	0.0000	0	0	0	0.0000	0	0.00
MN033358.1 Leviviridae sp. isolate H1_Rhizo_Litter_1_scaffold_350 RNA-dependent RNA polymerase (H1RhizoLitter1350_000001), hypothetical protein (H1RhizoLitter1350_000002), and hypothetical protein (H1RhizoLitter1350_000003) genes, complete cds	0.0000	4015	0.4984	0.0000	0	0	0	0.0000	0	0.00
MN033357.1 Mitovirus sp. isolate H1_Bulk_30_scaffold_5579 RNA-dependent RNA polymerase (H1Bulk305579_000001) and hypothetical protein (H1Bulk305579_000002) genes, complete cds	0.0000	2514	0.3453	0.0000	0	0	0	0.0000	0	0.00
MN033356.1 Mitovirus sp. isolate H2_Rhizo_33_scaffold_6522 sequence	0.0000	1821	0.4701	0.0000	0	0	0	0.0000	0	0.00
MN033355.1 Mitovirus sp. isolate H4_Bulk_Litter_24_scaffold_17343 sequence	0.0000	1352	0.3802	0.0000	0	0	0	0.0000	0	0.00
MN033354.1 Leviviridae sp. isolate H3_Bulk_Litter_17_scaffold_3793_e_582 RNA-dependent RNA polymerase (H3BulkL173793e582_000001) and hypothetical protein (H3BulkL173793e582_000002) genes, partial cds	0.0000	1883	0.5433	0.0000	0	0	0	0.0000	0	0.00
MN033353.1 Leviviridae sp. isolate H4_Bulk_Litter_23_scaffold_24244 RNA-dependent RNA polymerase (H4BulkLitter2324244_000001) and hypothetical protein (H4BulkLitter2324244_000002) genes, partial cds	0.0000	1052	0.5095	0.0000	0	0	0	0.0000	0	0.00
MN033352.1 Riboviria sp. isolate H4_Rhizo_43_scaffold_1232 sequence	0.0000	2922	0.4086	0.0000	0	0	0	0.0000	0	0.00
MN033350.1 Mitovirus sp. isolate H4_Bulk_47_scaffold_18375 sequence	0.0000	1247	0.4731	0.0000	0	0	0	0.0000	0	0.00
MN033349.1 Leviviridae sp. isolate H4_Rhizo_Litter_21_scaffold_562 hypothetical protein (H4RhizoLitter21562_000001), hypothetical protein (H4RhizoLitter21562_000002), and RNA-dependent RNA polymerase (H4RhizoLitter21562_000003) genes, complete cds	0.0000	3836	0.5438	0.0000	0	0	0	0.0000	0	0.00
MN033348.1 Riboviria sp. isolate H4_Bulk_Litter_23_scaffold_21445 sequence	0.0000	1101	0.4787	0.0000	0	0	0	0.0000	0	0.00
MN033347.1 Riboviria sp. isolate H4_Bulk_47_scaffold_240 hypothetical protein (H4Bulk47240_000001) and RNA-dependent RNA polymerase (H4Bulk47240_000002) genes, complete cds; and hypothetical protein (H4Bulk47240_000003) gene, partial cds	0.0000	4154	0.5089	0.0000	0	0	0	0.0000	0	0.00
MN033346.1 Leviviridae sp. isolate H1_Bulk_Litter_5_scaffold_737 RNA-dependent RNA polymerase (H1BulkLitter5737_000001) gene, partial cds; and hypothetical protein (H1BulkLitter5737_000002) and hypothetical protein (H1BulkLitter5737_000003) genes, complete cds	0.0000	4001	0.4699	0.0000	0	0	0	0.0000	0	0.00
MN033345.1 Riboviria sp. isolate H3_Bulk_42_scaffold_153 RNA-dependent RNA polymerase (H3Bulk42153_000001) and hypothetical protein (H3Bulk42153_000002) genes, complete cds	0.0000	4624	0.4446	0.0000	0	0	0	0.0000	0	0.00
MN033344.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_68154 hypothetical protein (H2RhizoL4968154_000001) and RNA-dependent RNA polymerase (H2RhizoL4968154_000002) genes, partial cds	0.0000	1095	0.5142	0.0000	0	0	0	0.0000	0	0.00
MN033343.1 Leviviridae sp. isolate H2_Bulk_36_scaffold_841 RNA-dependent RNA polymerase (H2Bulk36841_000001) and hypothetical protein (H2Bulk36841_000002) genes, complete cds	0.0000	2291	0.4980	0.0000	0	0	0	0.0000	0	0.00
MN033342.1 Leviviridae sp. isolate H1_Bulk_29_scaffold_1977_e_137_1 sequence	0.0000	2188	0.4584	0.0000	0	0	0	0.0000	0	0.00
MN033341.1 Picornavirales sp. isolate H1_Bulk_Litter_6_scaffold_18401 sequence	0.0000	1377	0.3675	0.0000	0	0	0	0.0000	0	0.00
MN033340.1 Mitovirus sp. isolate H3_Bulk_Litter_16_9685 sequence	0.0000	1340	0.4858	0.0000	0	0	0	0.0000	0	0.00
MN033339.1 Partitiviridae sp. isolate H2_Bulk_Litter_12_scaffold_6461 sequence	0.0000	1800	0.4506	0.0000	0	0	0	0.0000	0	0.00
MN033338.1 Partitiviridae sp. isolate H4_Bulk_48_scaffold_4676 RNA-dependent RNA polymerase (H4Bulk484676_000001) and hypothetical protein (H4Bulk484676_000002) genes, partial cds	0.0000	1872	0.5091	0.0000	0	0	0	0.0000	0	0.00
MN033337.1 Leviviridae sp. isolate H1_Rhizo_25_scaffold_22505 sequence	0.0000	1162	0.4974	0.0000	0	0	0	0.0000	0	0.00
MN033336.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_15771 sequence	0.0000	1837	0.5030	0.0000	0	0	0	0.0000	0	0.00
MN033334.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_17546 sequence	0.0000	2082	0.4789	0.0000	0	0	0	0.0000	0	0.00
MN033333.1 Mitovirus sp. isolate H2_Bulk_35_scaffold_12817 sequence	0.0000	1295	0.5459	0.0000	0	0	0	0.0000	0	0.00
MN033332.1 Leviviridae sp. isolate H2_Rhizo_32_scaffold_382 RNA-dependent RNA polymerase (H2Rhizo32382_000001), hypothetical protein (H2Rhizo32382_000002), hypothetical protein (H2Rhizo32382_000003), hypothetical protein (H2Rhizo32382_000004), and hypothetical protein (H2Rhizo32382_000005) genes, complete cds	0.0000	4434	0.5399	0.0000	0	0	0	0.0000	0	0.00
MN033331.1 Riboviria sp. isolate H4_Bulk_Litter_24_scaffold_1554 hypothetical protein (H4BulkLitter241554_000001) gene, partial cds; and RNA-dependent RNA polymerase (H4BulkLitter241554_000002) gene, complete cds	0.0000	2730	0.5872	0.0000	0	0	0	0.0000	0	0.00
MN033330.1 Picornavirales sp. isolate H4_Bulk_47_scaffold_38 hypothetical protein (H4Bulk4738_000001) and hypothetical protein (H4Bulk4738_000002) genes, complete cds; and RNA-dependent RNA polymerase (H4Bulk4738_000003) gene, partial cds	0.0000	6519	0.3892	0.0000	0	0	0	0.0000	0	0.00
MN033329.1 Mitovirus sp. isolate H2_Rhizo_Litter_49_scaffold_59033 sequence	0.0000	1158	0.5069	0.0000	0	0	0	0.0000	0	0.00
MN033328.1 Mitovirus sp. isolate H1_Rhizo_Litter_2_scaffold_551 sequence	0.0000	1719	0.4578	0.0000	0	0	0	0.0000	0	0.00
MN033327.1 Picornavirales sp. isolate H3_Rhizo_Litter_14_scaffold_58 hypothetical protein (H3RhizoLitter1458_000001) and RNA-dependent RNA polymerase (H3RhizoLitter1458_000002) genes, complete cds; and hypothetical protein (H3RhizoLitter1458_000003) gene, partial cds	0.0000	8445	0.3472	0.0000	0	0	0	0.0000	0	0.00
MN033326.1 Leviviridae sp. isolate H3_Bulk_40_scaffold_652 hypothetical protein (H3Bulk40652_000001), hypothetical protein (H3Bulk40652_000002), hypothetical protein (H3Bulk40652_000003), and RNA-dependent RNA polymerase (H3Bulk40652_000004) genes, complete cds	0.0000	3641	0.5056	0.0000	0	0	0	0.0000	0	0.00
MN033325.1 Mitovirus sp. isolate H1_Rhizo_Litter_3_17014 sequence	0.0000	1339	0.4966	0.0000	0	0	0	0.0000	0	0.00
MN033324.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_12959 sequence	0.0000	1530	0.4706	0.0000	0	0	0	0.0000	0	0.00
MN033323.1 Leviviridae sp. isolate H4_Bulk_Litter_23_scaffold_14236 sequence	0.0000	1261	0.4552	0.0000	0	0	0	0.0000	0	0.00
MN033322.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_2180 sequence	0.0000	2503	0.4690	0.0000	0	0	0	0.0000	0	0.00
MN033321.1 Leviviridae sp. isolate H3_Bulk_Litter_17_scaffold_1360 RNA-dependent RNA polymerase (H3BulkLitter171360_000001), hypothetical protein (H3BulkLitter171360_000002), and hypothetical protein (H3BulkLitter171360_000003) genes, complete cds; and hypothetical protein (H3BulkLitter171360_000004) gene, partial cds	0.0000	3602	0.4953	0.0000	0	0	0	0.0000	0	0.00
MN033320.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_21443 sequence	0.0000	1178	0.4813	0.0000	0	0	0	0.0000	0	0.00
MN033319.1 Mitovirus sp. isolate H1_Rhizo_26_FD_scaffold_1703 sequence	0.0000	2758	0.3825	0.0000	0	0	0	0.0000	0	0.00
MN033318.1 Riboviria sp. isolate H2_Bulk_36_scaffold_6157 sequence	0.0000	1343	0.4751	0.0000	0	0	0	0.0000	0	0.00
MN033317.1 Leviviridae sp. isolate H4_Rhizo_44_scaffold_8923 sequence	0.0000	1471	0.4942	0.0000	0	0	0	0.0000	0	0.00
MN033316.1 Totiviridae sp. isolate H4_Bulk_46_scaffold_501 RNA-dependent RNA polymerase (H4Bulk46501_000001) and hypothetical protein (H4Bulk46501_000002) genes, partial cds	0.0000	3990	0.5246	0.0000	0	0	0	0.0000	0	0.00
MN033315.1 Cystoviridae sp. isolate H4_Bulk_46_scaffold_5454 hypothetical protein (H3Bulk401489_000001) gene, partial cds; hypothetical protein (H3Bulk401489_000002), hypothetical protein (H3Bulk401489_000003), and hypothetical protein (H3Bulk401489_000004) genes, complete cds; and RNA-dependent RNA polymerase (H3Bulk401489_000005) gene, partial cds	0.0000	2703	0.5316	0.0000	0	0	0	0.0000	0	0.00
MN033314.1 Leviviridae sp. isolate H1_Bulk_Litter_4_scaffold_9895 sequence	0.0000	1224	0.4526	0.0000	0	0	0	0.0000	0	0.00
MN033313.1 Leviviridae sp. isolate H4_Rhizo_43_scaffold_2198 RNA-dependent RNA polymerase (H4Rhizo432198_000001) and hypothetical protein (H4Rhizo432198_000002) genes, partial cds	0.0000	2203	0.4916	0.0000	0	0	0	0.0000	0	0.00
MN033312.1 Mitovirus sp. isolate H4_Bulk_47_scaffold_3037 RNA-dependent RNA polymerase (H4Bulk473037_000001) gene, partial cds; and hypothetical protein (H4Bulk473037_000002) and hypothetical protein (H4Bulk473037_000003) genes, complete cds	0.0000	2161	0.4715	0.0000	0	0	0	0.0000	0	0.00
MN033311.1 Riboviria sp. isolate H4_Bulk_Litter_24_scaffold_3879 RNA-dependent RNA polymerase (H4BulkLitter243879_000001) and hypothetical protein (H4BulkLitter243879_000002) genes, partial cds	0.0000	2118	0.4405	0.0000	0	0	0	0.0000	0	0.00
MN033310.1 Partitiviridae sp. isolate H4_Rhizo_45_scaffold_13794 sequence	0.0000	1410	0.4411	0.0000	0	0	0	0.0000	0	0.00
MN033309.1 Mitovirus sp. isolate H2_Bulk_36_scaffold_235 RNA-dependent RNA polymerase (H2Bulk36235_000001) and hypothetical protein (H2Bulk36235_000002) genes, complete cds	0.0000	3561	0.4926	0.0000	0	0	0	0.0000	0	0.00
MN033308.1 Leviviridae sp. isolate H3_Bulk_40_scaffold_6388_e_1460 sequence	0.0000	1460	0.5116	0.0000	0	0	0	0.0000	0	0.00
MN033307.1 Totiviridae sp. isolate H2_Rhizo_31_scaffold_24727 sequence	0.0000	1071	0.5415	0.0000	0	0	0	0.0000	0	0.00
MN033306.1 Leviviridae sp. isolate H4_Bulk_Litter_22_scaffold_333 hypothetical protein (H4BulkLitter22333_000001), hypothetical protein (H4BulkLitter22333_000002), hypothetical protein (H4BulkLitter22333_000003), hypothetical protein (H4BulkLitter22333_000004), and RNA-dependent RNA polymerase (H4BulkLitter22333_000005) genes, complete cds	0.0000	4154	0.5123	0.0000	0	0	0	0.0000	0	0.00
MN033305.1 Riboviria sp. isolate H4_Bulk_46_scaffold_16553 RNA-dependent RNA polymerase (H4Bulk4616553_000001) and hypothetical protein (H4Bulk4616553_000002) genes, partial cds	0.0000	1415	0.4926	0.0000	0	0	0	0.0000	0	0.00
MN033304.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_35184 sequence	0.0000	1150	0.4435	0.0000	0	0	0	0.0000	0	0.00
MN033303.1 Leviviridae sp. isolate H4_Bulk_48_scaffold_1127_e_555 sequence	0.0000	2116	0.5180	0.0000	0	0	0	0.0000	0	0.00
MN033302.1 Totiviridae sp. isolate H4_Bulk_47_scaffold_24467 sequence	0.0000	1136	0.5211	0.0000	0	0	0	0.0000	0	0.00
MN033301.1 Leviviridae sp. isolate H3_Bulk_41_scaffold_524 hypothetical protein (H3Bulk41524_000001), hypothetical protein (H3Bulk41524_000002), and RNA-dependent RNA polymerase (H3Bulk41524_000003) genes, complete cds	0.0000	3833	0.5233	0.0000	0	0	0	0.0000	0	0.00
MN033300.1 Mitovirus sp. isolate H4_Bulk_47_scaffold_7221 sequence	0.0000	1674	0.4504	0.0000	0	0	0	0.0000	0	0.00
MN033299.1 Mitovirus sp. isolate H2_Bulk_Litter_10_scaffold_3305 sequence	0.0000	1927	0.4385	0.0000	0	0	0	0.0000	0	0.00
MN033298.1 Partitiviridae sp. isolate H4_Bulk_Litter_23_scaffold_12453 sequence	0.0000	1321	0.4951	0.0000	0	0	0	0.0000	0	0.00
MN033297.1 Leviviridae sp. isolate H4_Rhizo_45_scaffold_308 RNA-dependent RNA polymerase (H4Rhizo45308_000001), hypothetical protein (H4Rhizo45308_000002), and hypothetical protein (H4Rhizo45308_000003) genes, complete cds	0.0000	4024	0.5408	0.0000	0	0	0	0.0000	0	0.00
MN033296.1 Leviviridae sp. isolate H4_Rhizo_Litter_20_scaffold_389 RNA-dependent RNA polymerase (H4RhizoLitter20389_000001), hypothetical protein (H4RhizoLitter20389_000002), and hypothetical protein (H4RhizoLitter20389_000003) genes, complete cds	0.0000	3678	0.4951	0.0000	0	0	0	0.0000	0	0.00
MN033295.1 Mitovirus sp. isolate H4_Rhizo_45_scaffold_2177 RNA-dependent RNA polymerase (H4Rhizo452177_000001) and hypothetical protein (H4Rhizo452177_000002) genes, partial cds	0.0000	2430	0.4778	0.0000	0	0	0	0.0000	0	0.00
MN033294.1 Riboviria sp. isolate H1_Bulk_Litter_4_scaffold_5634 sequence	0.0000	1592	0.5339	0.0000	0	0	0	0.0000	0	0.00
MN033293.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_5077 sequence	0.0000	1887	0.4383	0.0000	0	0	0	0.0000	0	0.00
MN033292.1 Mitovirus sp. isolate H2_Bulk_34_2129 sequence	0.0000	2505	0.5046	0.0000	0	0	0	0.0000	0	0.00
MN033291.1 Leviviridae sp. isolate H2_Rhizo_33_scaffold_586_e_612_1 RNA-dependent RNA polymerase (H2Rhizo33586e6121_000001) gene, partial cds; and hypothetical protein (H2Rhizo33586e6121_000002) and hypothetical protein (H2Rhizo33586e6121_000003) genes, complete cds	0.0000	3340	0.4725	0.0000	0	0	0	0.0000	0	0.00
MN033290.1 Mitovirus sp. isolate H4_Bulk_Litter_24_scaffold_7065 sequence	0.0000	2103	0.5059	0.0000	0	0	0	0.0000	0	0.00
MN033289.1 Partitiviridae sp. isolate H2_Rhizo_Litter_7_scaffold_9501 sequence	0.0000	1238	0.4806	0.0000	0	0	0	0.0000	0	0.00
MN033288.1 Mitovirus sp. isolate H2_Bulk_35_scaffold_1173 sequence	0.0000	2734	0.4729	0.0000	0	0	0	0.0000	0	0.00
MN033287.1 Mitovirus sp. isolate H2_Bulk_Litter_10_scaffold_14636 sequence	0.0000	1116	0.4633	0.0000	0	0	0	0.0000	0	0.00
MN033286.1 Leviviridae sp. isolate H4_Rhizo_Litter_21_scaffold_2876_e_605 RNA-dependent RNA polymerase (H4RhizoL212876e605_000001) gene, partial cds; and hypothetical protein (H4RhizoL212876e605_000002) gene, complete cds	0.0000	1589	0.4714	0.0000	0	0	0	0.0000	0	0.00
MN033285.1 Leviviridae sp. isolate H2_Bulk_34_384 RNA-dependent RNA polymerase (H2Bulk34384_000001), hypothetical protein (H2Bulk34384_000002), and hypothetical protein (H2Bulk34384_000003) genes, complete cds; and hypothetical protein (H2Bulk34384_000004) gene, partial cds	0.0000	3696	0.5087	0.0000	0	0	0	0.0000	0	0.00
MN033284.1 Leviviridae sp. isolate H3_Bulk_40_scaffold_618 RNA-dependent RNA polymerase (H3Bulk40618_000001) and hypothetical protein (H3Bulk40618_000002) genes, complete cds; and hypothetical protein (H3Bulk40618_000003) gene, partial cds	0.0000	3699	0.4766	0.0000	0	0	0	0.0000	0	0.00
MN033283.1 Leviviridae sp. isolate H2_Rhizo_33_scaffold_12645 sequence	0.0000	1446	0.5145	0.0000	0	0	0	0.0000	0	0.00
MN033282.1 Riboviria sp. isolate H4_Rhizo_Litter_21_scaffold_15124 sequence	0.0000	1330	0.5947	0.0000	0	0	0	0.0000	0	0.00
MN033281.1 Mitovirus sp. isolate H3_Bulk_42_scaffold_361 hypothetical protein (H3Bulk42361_000001) gene, complete cds; and RNA-dependent RNA polymerase (H3Bulk42361_000002) gene, partial cds	0.0000	3867	0.4784	0.0000	0	0	0	0.0000	0	0.00
MN033280.1 Leviviridae sp. isolate H4_Rhizo_44_scaffold_1764 RNA-dependent RNA polymerase (H4Rhizo441764_000001), hypothetical protein (H4Rhizo441764_000002), hypothetical protein (H4Rhizo441764_000003), and hypothetical protein (H4Rhizo441764_000004) genes, complete cds	0.0000	4104	0.5224	0.0000	0	0	0	0.0000	0	0.00
MN033279.1 Mitovirus sp. isolate H1_Bulk_30_scaffold_7784 hypothetical protein (H1Bulk307784_000001) and RNA-dependent RNA polymerase (H1Bulk307784_000002) genes, complete cds	0.0000	2087	0.4868	0.0000	0	0	0	0.0000	0	0.00
MN033278.1 Mitovirus sp. isolate H2_Bulk_36_scaffold_757 RNA-dependent RNA polymerase (H2Bulk36757_000001) gene, complete cds; and hypothetical protein (H2Bulk36757_000002) gene, partial cds	0.0000	2436	0.4232	0.0000	0	0	0	0.0000	0	0.00
MN033277.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_13120 sequence	0.0000	1398	0.4270	0.0000	0	0	0	0.0000	0	0.00
MN033276.1 Leviviridae sp. isolate H3_Rhizo_Litter_14_scaffold_22930 sequence	0.0000	1029	0.4917	0.0000	0	0	0	0.0000	0	0.00
MN033275.1 Leviviridae sp. isolate H4_Rhizo_Litter_21_scaffold_3964 RNA-dependent RNA polymerase (H4RhizoLitter213964_000001) and hypothetical protein (H4RhizoLitter213964_000002) genes, partial cds	0.0000	2063	0.4721	0.0000	0	0	0	0.0000	0	0.00
MN033274.1 Astroviridae sp. isolate H2_Bulk_Litter_12_scaffold_255 hypothetical protein (H2BulkLitter12255_000001) gene, partial cds; and RNA-dependent RNA polymerase (H2BulkLitter12255_000002) and hypothetical protein (H2BulkLitter12255_000003) genes, complete cds	0.0000	4974	0.4204	0.0000	0	0	0	0.0000	0	0.00
MN033273.1 Riboviria sp. isolate H3_Bulk_Litter_16_3859 RNA-dependent RNA polymerase (H3BulkLitter163859_000001) gene, partial cds; and hypothetical protein (H3BulkLitter163859_000002) gene, complete cds	0.0000	1832	0.4481	0.0000	0	0	0	0.0000	0	0.00
MN033272.1 Leviviridae sp. isolate H4_Bulk_Litter_23_scaffold_362 RNA-dependent RNA polymerase (H4BulkLitter23362_000001), hypothetical protein (H4BulkLitter23362_000002), hypothetical protein (H4BulkLitter23362_000003), and hypothetical protein (H4BulkLitter23362_000004) genes, complete cds	0.0000	3865	0.5198	0.0000	0	0	0	0.0000	0	0.00
MN033271.1 Mitovirus sp. isolate H4_Bulk_Litter_24_scaffold_2032 hypothetical protein (H4BulkLitter242032_000001), RNA-dependent RNA polymerase (H4BulkLitter242032_000002), and hypothetical protein (H4BulkLitter242032_000003) genes, complete cds	0.0000	3381	0.5064	0.0000	0	0	0	0.0000	0	0.00
MN033270.1 Riboviria sp. isolate H3_Bulk_Litter_16_515 hypothetical protein (H3BulkLitter16515_000001) gene, partial cds; and RNA-dependent RNA polymerase (H3BulkLitter16515_000002) gene, complete cds	0.0000	3497	0.5239	0.0000	0	0	0	0.0000	0	0.00
MN033269.1 Riboviria sp. isolate H1_Rhizo_Litter_1_scaffold_15421 hypothetical protein (H1RhizoLitter115421_000001) and RNA-dependent RNA polymerase (H1RhizoLitter115421_000002) genes, partial cds	0.0000	1175	0.5302	0.0000	0	0	0	0.0000	0	0.00
MN033268.1 Leviviridae sp. isolate H3_Bulk_41_scaffold_1432_e_1854 sequence	0.0000	1854	0.5108	0.0000	0	0	0	0.0000	0	0.00
MN033267.1 Picornavirales sp. isolate H4_Bulk_Litter_22_scaffold_29153 hypothetical protein (H4BulkLitter2229153_000001) gene, complete cds; and RNA-dependent RNA polymerase (H4BulkLitter2229153_000002) gene, partial cds	0.0000	1096	0.3294	0.0000	0	0	0	0.0000	0	0.00
MN033266.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_2644 sequence	0.0000	2465	0.5103	0.0000	0	0	0	0.0000	0	0.00
MN033265.1 Mitovirus sp. isolate H1_Rhizo_Litter_3_10764 sequence	0.0000	2377	0.4981	0.0000	0	0	0	0.0000	0	0.00
MN033264.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_24996 sequence	0.0000	1190	0.4975	0.0000	0	0	0	0.0000	0	0.00
MN033263.1 Mitovirus sp. isolate H2_Rhizo_32_scaffold_17410 sequence	0.0000	1278	0.3865	0.0000	0	0	0	0.0000	0	0.00
MN033262.1 Leviviridae sp. isolate H2_Bulk_Litter_12_scaffold_1440 hypothetical protein (H2BulkLitter121440_000001), hypothetical protein (H2BulkLitter121440_000002), and RNA-dependent RNA polymerase (H2BulkLitter121440_000003) genes, complete cds	0.0000	2969	0.5066	0.0000	0	0	0	0.0000	0	0.00
MN033260.1 Leviviridae sp. isolate H3_Rhizo_Litter_13_scaffold_207 hypothetical protein (H3RhizoLitter13207_000001) gene, partial cds; and hypothetical protein (H3RhizoLitter13207_000002), hypothetical protein (H3RhizoLitter13207_000003), and RNA-dependent RNA polymerase (H3RhizoLitter13207_000004) genes, complete cds	0.0000	3891	0.5001	0.0000	0	0	0	0.0000	0	0.00
MN033259.1 Riboviria sp. isolate H4_Bulk_Litter_23_scaffold_3675 sequence	0.0000	1942	0.5273	0.0000	0	0	0	0.0000	0	0.00
MN033258.1 Mitovirus sp. isolate H2_Rhizo_31_scaffold_1211 RNA-dependent RNA polymerase (H2Rhizo311211_000001) gene, complete cds; and hypothetical protein (H2Rhizo311211_000002) gene, partial cds	0.0000	3093	0.3886	0.0000	0	0	0	0.0000	0	0.00
MN033257.1 Mitovirus sp. isolate H4_Rhizo_43_scaffold_21045 sequence	0.0000	1194	0.5092	0.0000	0	0	0	0.0000	0	0.00
MN033256.1 Mitovirus sp. isolate H1_Rhizo_25_scaffold_15179 hypothetical protein (H1Rhizo2515179_000001) gene, partial cds; and RNA-dependent RNA polymerase (H1Rhizo2515179_000002) gene, complete cds	0.0000	2483	0.3435	0.0000	0	0	0	0.0000	0	0.00
MN033255.1 Mitovirus sp. isolate H2_Rhizo_Litter_8_scaffold_9400 RNA-dependent RNA polymerase (H2RhizoLitter89400_000001) and hypothetical protein (H2RhizoLitter89400_000002) genes, partial cds	0.0000	1992	0.5025	0.0000	0	0	0	0.0000	0	0.00
