#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
MN034457.1 Mitovirus sp. isolate H3_Bulk_Litter_17_scaffold_8908 RNA-dependent RNA polymerase (H3BulkLitter178908_000001) and RNA-dependent RNA polymerase (H3BulkLitter178908_000002) genes, complete cds	0.0000	2969	0.5221	0.0000	0	0	0	0.0000	0	0.00
MN034456.1 Leviviridae sp. isolate H2_Bulk_Litter_12_scaffold_2102 hypothetical protein (H2BulkLitter122102_000001) gene, partial cds; and hypothetical protein (H2BulkLitter122102_000002) and RNA-dependent RNA polymerase (H2BulkLitter122102_000003) genes, complete cds	0.0000	2587	0.5141	0.0000	0	0	0	0.0000	0	0.00
MN034455.1 Leviviridae sp. isolate H1_Rhizo_25_scaffold_555 RNA-dependent RNA polymerase (H1Rhizo25555_000001) and hypothetical protein (H1Rhizo25555_000002) genes, complete cds; and hypothetical protein (H1Rhizo25555_000003) gene, partial cds	0.0000	4248	0.4581	0.0000	0	0	0	0.0000	0	0.00
MN034454.1 Partitiviridae sp. isolate H4_Bulk_48_scaffold_4190 sequence	0.0000	1929	0.5459	0.0000	0	0	0	0.0000	0	0.00
MN034453.1 Leviviridae sp. isolate H4_Bulk_47_scaffold_2253 hypothetical protein (H4Bulk472253_000001) gene, partial cds; and hypothetical protein (H4Bulk472253_000002) and RNA-dependent RNA polymerase (H4Bulk472253_000003) genes, complete cds	0.0000	2353	0.4773	0.0000	0	0	0	0.0000	0	0.00
MN034452.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_4206 RNA-dependent RNA polymerase (H2RhizoLitter494206_000001), hypothetical protein (H2RhizoLitter494206_000002), and hypothetical protein (H2RhizoLitter494206_000003) genes, complete cds; and hypothetical protein (H2RhizoLitter494206_000004) gene, partial cds	0.0000	2728	0.5323	0.0000	0	0	0	0.0000	0	0.00
MN034451.1 Mitovirus sp. isolate H3_Rhizo_Litter_15_scaffold_7497 hypothetical protein (H3RhizoLitter157497_000001) gene, partial cds; hypothetical protein (H3RhizoLitter157497_000002) gene, complete cds; and RNA-dependent RNA polymerase (H3RhizoLitter157497_000003) gene, partial cds	0.0000	2027	0.4810	0.0000	0	0	0	0.0000	0	0.00
MN034450.1 Leviviridae sp. isolate H1_Rhizo_Litter_1_scaffold_543 RNA-dependent RNA polymerase (H1RhizoLitter1543_000001), hypothetical protein (H1RhizoLitter1543_000002), and hypothetical protein (H1RhizoLitter1543_000003) genes, complete cds; and hypothetical protein (H1RhizoLitter1543_000004) gene, partial cds	0.0000	3659	0.5026	0.0000	0	0	0	0.0000	0	0.00
MN034448.1 Leviviridae sp. isolate H1_Bulk_Litter_6_scaffold_522 RNA-dependent RNA polymerase (H1BulkLitter6522_000001), hypothetical protein (H1BulkLitter6522_000002), and hypothetical protein (H1BulkLitter6522_000003) genes, complete cds	0.0000	3623	0.4919	0.0000	0	0	0	0.0000	0	0.00
MN034447.1 Leviviridae sp. isolate H2_Rhizo_31_scaffold_617 RNA-dependent RNA polymerase (H2Rhizo31617_000001) gene, partial cds; and hypothetical protein (H2Rhizo31617_000002) and hypothetical protein (H2Rhizo31617_000003) genes, complete cds	0.0000	3800	0.4761	0.0000	0	0	0	0.0000	0	0.00
MN034446.1 Leviviridae sp. isolate H3_Bulk_Litter_17_scaffold_629 RNA-dependent RNA polymerase (H3BulkLitter17629_000001), hypothetical protein (H3BulkLitter17629_000002), and hypothetical protein (H3BulkLitter17629_000003) genes, complete cds	0.0000	4536	0.5117	0.0000	0	0	0	0.0000	0	0.00
MN034444.1 Leviviridae sp. isolate H3_Bulk_40_scaffold_14461 sequence	0.0000	1229	0.4980	0.0000	0	0	0	0.0000	0	0.00
MN034443.1 Riboviria sp. isolate H1_Rhizo_Litter_3_573 RNA-dependent RNA polymerase (H1RhizoLitter3573_000001) gene, complete cds; and hypothetical protein (H1RhizoLitter3573_000002) gene, partial cds	0.0000	4209	0.5818	0.0000	0	0	0	0.0000	0	0.00
MN034442.1 Mitovirus sp. isolate H2_Rhizo_Litter_7_scaffold_6106 sequence	0.0000	1441	0.4670	0.0000	0	0	0	0.0000	0	0.00
MN034441.1 Mitovirus sp. isolate H1_Bulk_29_scaffold_23588 sequence	0.0000	1053	0.4454	0.0000	0	0	0	0.0000	0	0.00
MN034440.1 Mitovirus sp. isolate H2_Rhizo_Litter_49_scaffold_50268 sequence	0.0000	1227	0.3521	0.0000	0	0	0	0.0000	0	0.00
MN034439.1 Leviviridae sp. isolate H4_Bulk_48_scaffold_686_e_951_1 hypothetical protein (H4Bulk48686e9511_000001) and RNA-dependent RNA polymerase (H4Bulk48686e9511_000002) genes, complete cds	0.0000	2238	0.4866	0.0000	0	0	0	0.0000	0	0.00
MN034438.1 Astroviridae sp. isolate H1_Rhizo_26_FD_scaffold_10293 RNA-dependent RNA polymerase (H1Rhizo26FD10293_000001) and hypothetical protein (H1Rhizo26FD10293_000002) genes, partial cds	0.0000	1503	0.3859	0.0000	0	0	0	0.0000	0	0.00
MN034437.1 Leviviridae sp. isolate H4_Rhizo_Litter_19_scaffold_2737 RNA-dependent RNA polymerase (H4RhizoLitter192737_000001) gene, complete cds; and hypothetical protein (H4RhizoLitter192737_000002) gene, partial cds	0.0000	2431	0.5064	0.0000	0	0	0	0.0000	0	0.00
MN034436.1 Leviviridae sp. isolate H4_Rhizo_44_scaffold_284 hypothetical protein (H4Rhizo44284_000001), hypothetical protein (H4Rhizo44284_000002), and RNA-dependent RNA polymerase (H4Rhizo44284_000003) genes, complete cds	0.0000	3970	0.4919	0.0000	0	0	0	0.0000	0	0.00
MN034435.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_3749 sequence	0.0000	1782	0.5079	0.0000	0	0	0	0.0000	0	0.00
MN034434.1 Leviviridae sp. isolate H2_Bulk_Litter_12_scaffold_624 RNA-dependent RNA polymerase (H2BulkLitter12624_000001), hypothetical protein (H2BulkLitter12624_000002), hypothetical protein (H2BulkLitter12624_000003), and hypothetical protein (H2BulkLitter12624_000004) genes, complete cds	0.0000	3901	0.5181	0.0000	0	0	0	0.0000	0	0.00
MN034433.1 Riboviria sp. isolate H2_Bulk_35_scaffold_12876 sequence	0.0000	1293	0.4896	0.0000	0	0	0	0.0000	0	0.00
MN034432.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_2680 sequence	0.0000	2495	0.3555	0.0000	0	0	0	0.0000	0	0.00
MN034431.1 Leviviridae sp. isolate H3_Rhizo_37_scaffold_135 hypothetical protein (H3Rhizo37135_000001), hypothetical protein (H3Rhizo37135_000002), and RNA-dependent RNA polymerase (H3Rhizo37135_000003) genes, complete cds	0.0000	3742	0.5088	0.0000	0	0	0	0.0000	0	0.00
MN034430.1 Mitovirus sp. isolate H3_Rhizo_Litter_15_scaffold_2359 sequence	0.0000	1971	0.4825	0.0000	0	0	0	0.0000	0	0.00
MN034429.1 Mitovirus sp. isolate H1_Rhizo_Litter_3_4339 sequence	0.0000	2171	0.4528	0.0000	0	0	0	0.0000	0	0.00
MN034428.1 Mitovirus sp. isolate H4_Bulk_Litter_22_scaffold_7320 hypothetical protein (H4BulkLitter227320_000001) gene, complete cds; and RNA-dependent RNA polymerase (H4BulkLitter227320_000002) gene, partial cds	0.0000	1739	0.4951	0.0000	0	0	0	0.0000	0	0.00
MN034427.1 Mitovirus sp. isolate H1_Rhizo_26_FD_scaffold_3898 hypothetical protein (H1Rhizo26FD3898_000001) and RNA-dependent RNA polymerase (H1Rhizo26FD3898_000002) genes, partial cds	0.0000	2076	0.5024	0.0000	0	0	0	0.0000	0	0.00
MN034426.1 Mitovirus sp. isolate H1_Bulk_Litter_5_scaffold_10387 hypothetical protein (H1BulkLitter510387_000001) and RNA-dependent RNA polymerase (H1BulkLitter510387_000002) genes, partial cds	0.0000	1605	0.5115	0.0000	0	0	0	0.0000	0	0.00
MN034425.1 Mitovirus sp. isolate H2_Bulk_36_scaffold_7383 sequence	0.0000	1274	0.3438	0.0000	0	0	0	0.0000	0	0.00
MN034423.1 Partitiviridae sp. isolate H3_Bulk_Litter_16_3722 sequence	0.0000	1855	0.5154	0.0000	0	0	0	0.0000	0	0.00
MN034422.1 Astroviridae sp. isolate H4_Bulk_47_scaffold_5859 sequence	0.0000	1781	0.4789	0.0000	0	0	0	0.0000	0	0.00
MN034421.1 Mitovirus sp. isolate H1_Rhizo_Litter_3_10532 RNA-dependent RNA polymerase (H1RhizoLitter310532_000001) gene, partial cds; and RNA-dependent RNA polymerase (H1RhizoLitter310532_000002) gene, complete cds	0.0000	1740	0.4402	0.0000	0	0	0	0.0000	0	0.00
MN034419.1 Leviviridae sp. isolate H1_Rhizo_26_FD_scaffold_425 hypothetical protein (H1Rhizo26FD425_000001), RNA-dependent RNA polymerase (H1Rhizo26FD425_000002), hypothetical protein (H1Rhizo26FD425_000003), and hypothetical protein (H1Rhizo26FD425_000004) genes, complete cds	0.0000	4133	0.4875	0.0000	0	0	0	0.0000	0	0.00
MN034418.1 Mitovirus sp. isolate H4_Bulk_46_scaffold_4130 sequence	0.0000	2191	0.2761	0.0000	0	0	0	0.0000	0	0.00
MN034417.1 Mitovirus sp. isolate H4_Bulk_48_scaffold_7812 sequence	0.0000	1615	0.4322	0.0000	0	0	0	0.0000	0	0.00
MN034416.1 Riboviria sp. isolate H4_Rhizo_43_scaffold_2771 hypothetical protein (H4Rhizo432771_000001) gene, complete cds; and RNA-dependent RNA polymerase (H4Rhizo432771_000002) gene, partial cds	0.0000	2282	0.5456	0.0000	0	0	0	0.0000	0	0.00
MN034415.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_36015_e_1381 hypothetical protein (H2RhizoL4936015e1381_000001) and RNA-dependent RNA polymerase (H2RhizoL4936015e1381_000002) genes, partial cds	0.0000	1381	0.4757	0.0000	0	0	0	0.0000	0	0.00
MN034414.1 Leviviridae sp. isolate H4_Rhizo_44_scaffold_242 hypothetical protein (H4Rhizo44242_000001) gene, partial cds; and hypothetical protein (H4Rhizo44242_000002) and RNA-dependent RNA polymerase (H4Rhizo44242_000003) genes, complete cds	0.0000	4083	0.4947	0.0000	0	0	0	0.0000	0	0.00
MN034413.1 Mitovirus sp. isolate H2_Rhizo_Litter_49_scaffold_73819 sequence	0.0000	1065	0.5277	0.0000	0	0	0	0.0000	0	0.00
MN034412.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_13528 sequence	0.0000	1383	0.5148	0.0000	0	0	0	0.0000	0	0.00
MN034411.1 Astroviridae sp. isolate H2_Rhizo_Litter_8_scaffold_129 hypothetical protein (H2RhizoLitter8129_000001) gene, partial cds; and RNA-dependent RNA polymerase (H2RhizoLitter8129_000002) gene, complete cds	0.0000	5714	0.3742	0.0000	0	0	0	0.0000	0	0.00
MN034410.1 Mitovirus sp. isolate H3_Rhizo_37_scaffold_7461 sequence	0.0000	1500	0.4760	0.0000	0	0	0	0.0000	0	0.00
MN034409.1 Picornavirales sp. isolate H2_Bulk_35_scaffold_24867 sequence	0.0000	1038	0.4547	0.0000	0	0	0	0.0000	0	0.00
MN034408.1 Arenavirus sp. isolate H2_Bulk_34_5013 RNA-dependent RNA polymerase (H2Bulk345013_000001) and hypothetical protein (H2Bulk345013_000002) genes, partial cds	0.0000	1688	0.4111	0.0000	0	0	0	0.0000	0	0.00
MN034407.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_21864 sequence	0.0000	1013	0.4817	0.0000	0	0	0	0.0000	0	0.00
MN034406.1 Mitovirus sp. isolate H1_Rhizo_Litter_3_4630 sequence	0.0000	2127	0.4711	0.0000	0	0	0	0.0000	0	0.00
MN034405.1 Riboviria sp. isolate H3_Bulk_41_scaffold_1187 RNA-dependent RNA polymerase (H3Bulk411187_000001) gene, complete cds; and hypothetical protein (H3Bulk411187_000002) gene, partial cds	0.0000	3022	0.6138	0.0000	0	0	0	0.0000	0	0.00
MN034404.1 Riboviria sp. isolate H2_Rhizo_33_scaffold_22733 sequence	0.0000	1176	0.4269	0.0000	0	0	0	0.0000	0	0.00
MN034403.1 Mitovirus sp. isolate H4_Bulk_47_scaffold_6823 sequence	0.0000	1702	0.4559	0.0000	0	0	0	0.0000	0	0.00
MN034402.1 Leviviridae sp. isolate H2_Bulk_36_scaffold_6201 sequence	0.0000	1145	0.5118	0.0000	0	0	0	0.0000	0	0.00
MN034401.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_1787 hypothetical protein (H2RhizoLitter491787_000001) and hypothetical protein (H2RhizoLitter491787_000002) genes, complete cds; and RNA-dependent RNA polymerase (H2RhizoLitter491787_000003) gene, partial cds	0.0000	3739	0.5007	0.0000	0	0	0	0.0000	0	0.00
MN034400.1 Mitovirus sp. isolate H3_Rhizo_Litter_15_scaffold_8271 hypothetical protein (H3RhizoLitter158271_000001) and RNA-dependent RNA polymerase (H3RhizoLitter158271_000002) genes, partial cds	0.0000	1273	0.3142	0.0000	0	0	0	0.0000	0	0.00
MN034399.1 Arenavirus sp. isolate H1_Bulk_28_FD_scaffold_11 RNA-dependent RNA polymerase (H1Bulk28FD11_000001) and hypothetical protein (H1Bulk28FD11_000002) genes, partial cds	0.0000	7297	0.4173	0.0000	0	0	0	0.0000	0	0.00
MN034398.1 Mitovirus sp. isolate H4_Bulk_48_scaffold_10512 sequence	0.0000	1475	0.4231	0.0000	0	0	0	0.0000	0	0.00
MN034397.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_2035 sequence	0.0000	2651	0.5104	0.0000	0	0	0	0.0000	0	0.00
MN034396.1 Totiviridae sp. isolate H2_Rhizo_Litter_49_scaffold_9289 sequence	0.0000	2188	0.4973	0.0000	0	0	0	0.0000	0	0.00
MN034395.1 Totiviridae sp. isolate H4_Bulk_46_scaffold_889 RNA-dependent RNA polymerase (H4Bulk46889_000001) and hypothetical protein (H4Bulk46889_000002) genes, partial cds	0.0000	3566	0.4790	0.0000	0	0	0	0.0000	0	0.00
MN034394.1 Mitovirus sp. isolate H3_Rhizo_Litter_13_scaffold_14541 sequence	0.0000	1039	0.4514	0.0000	0	0	0	0.0000	0	0.00
MN034393.1 Leviviridae sp. isolate H4_Bulk_47_scaffold_183 hypothetical protein (H4Bulk47183_000001) gene, partial cds; and hypothetical protein (H4Bulk47183_000002), hypothetical protein (H4Bulk47183_000003), and RNA-dependent RNA polymerase (H4Bulk47183_000004) genes, complete cds	0.0000	4439	0.5148	0.0000	0	0	0	0.0000	0	0.00
MN034392.1 Partitiviridae sp. isolate H1_Rhizo_Litter_1_scaffold_28229 sequence	0.0000	1372	0.5000	0.0000	0	0	0	0.0000	0	0.00
MN034391.1 Leviviridae sp. isolate H1_Rhizo_27_scaffold_572 hypothetical protein (H1Rhizo27572_000001) gene, partial cds; and hypothetical protein (H1Rhizo27572_000002) and RNA-dependent RNA polymerase (H1Rhizo27572_000003) genes, complete cds	0.0000	4017	0.4981	0.0000	0	0	0	0.0000	0	0.00
MN034390.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_1509 RNA-dependent RNA polymerase (H1Rhizo271509_000001) and hypothetical protein (H1Rhizo271509_000002) genes, complete cds	0.0000	2856	0.2829	0.0000	0	0	0	0.0000	0	0.00
MN034389.1 Leviviridae sp. isolate H2_Bulk_35_scaffold_10902_e_147_1 sequence	0.0000	1209	0.4971	0.0000	0	0	0	0.0000	0	0.00
MN034388.1 Riboviria sp. isolate H2_Bulk_36_scaffold_5919 sequence	0.0000	1357	0.5188	0.0000	0	0	0	0.0000	0	0.00
MN034387.1 Leviviridae sp. isolate H3_Bulk_Litter_16_333_e_3931 RNA-dependent RNA polymerase (H3BulkL16333e3931_000001), hypothetical protein (H3BulkL16333e3931_000002), and hypothetical protein (H3BulkL16333e3931_000003) genes, complete cds; and hypothetical protein (H3BulkL16333e3931_000004) gene, partial cds	0.0000	3931	0.5083	0.0000	0	0	0	0.0000	0	0.00
MN034386.1 Leviviridae sp. isolate H2_Bulk_36_scaffold_38 hypothetical protein (H2Bulk3638_000001), hypothetical protein (H2Bulk3638_000002), and RNA-dependent RNA polymerase (H2Bulk3638_000003) genes, complete cds	0.0000	4463	0.4280	0.0000	0	0	0	0.0000	0	0.00
MN034385.1 Leviviridae sp. isolate H2_Rhizo_31_scaffold_518 hypothetical protein (H2Rhizo31518_000001) gene, partial cds; and hypothetical protein (H2Rhizo31518_000002), RNA-dependent RNA polymerase (H2Rhizo31518_000003), and hypothetical protein (H2Rhizo31518_000004) genes, complete cds	0.0000	3993	0.5061	0.0000	0	0	0	0.0000	0	0.00
MN034384.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_1807 sequence	0.0000	2758	0.4235	0.0000	0	0	0	0.0000	0	0.00
MN034383.1 Mitovirus sp. isolate H1_Bulk_Litter_4_scaffold_2860 sequence	0.0000	1992	0.3855	0.0000	0	0	0	0.0000	0	0.00
MN034382.1 Fusariviridae sp. isolate H1_Bulk_Litter_4_scaffold_6735 sequence	0.0000	1497	0.4783	0.0000	0	0	0	0.0000	0	0.00
MN034381.1 Mitovirus sp. isolate H4_Bulk_47_scaffold_2122 sequence	0.0000	2395	0.2735	0.0000	0	0	0	0.0000	0	0.00
MN034380.1 Mitovirus sp. isolate H1_Bulk_Litter_5_scaffold_8121 sequence	0.0000	1758	0.4107	0.0000	0	0	0	0.0000	0	0.00
MN034379.1 Mitovirus sp. isolate H1_Bulk_30_scaffold_2302 sequence	0.0000	2291	0.3859	0.0000	0	0	0	0.0000	0	0.00
MN034378.1 Riboviria sp. isolate H1_Rhizo_Litter_1_scaffold_5995 sequence	0.0000	1662	0.4212	0.0000	0	0	0	0.0000	0	0.00
MN034377.1 Mitovirus sp. isolate H2_Rhizo_31_scaffold_2001 sequence	0.0000	2607	0.3533	0.0000	0	0	0	0.0000	0	0.00
MN034376.1 Arenavirus sp. isolate H4_Rhizo_43_scaffold_19964 sequence	0.0000	1216	0.2911	0.0000	0	0	0	0.0000	0	0.00
MN034375.1 Mitovirus sp. isolate H1_Rhizo_25_scaffold_3805 hypothetical protein (H1Rhizo253805_000001) and RNA-dependent RNA polymerase (H1Rhizo253805_000002) genes, complete cds	0.0000	3634	0.4505	0.0000	0	0	0	0.0000	0	0.00
MN034374.1 Leviviridae sp. isolate H3_Bulk_41_scaffold_5968 RNA-dependent RNA polymerase (H3Bulk415968_000001) and hypothetical protein (H3Bulk415968_000002) genes, partial cds	0.0000	1792	0.4833	0.0000	0	0	0	0.0000	0	0.00
MN034373.1 Leviviridae sp. isolate H4_Rhizo_45_scaffold_7943_e_1343 sequence	0.0000	1343	0.4579	0.0000	0	0	0	0.0000	0	0.00
MN034372.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_2780 RNA-dependent RNA polymerase (H3Bulk402780_000001) gene, complete cds; and hypothetical protein (H3Bulk402780_000002) gene, partial cds	0.0000	2172	0.5074	0.0000	0	0	0	0.0000	0	0.00
MN034371.1 Arenavirus sp. isolate H2_Rhizo_33_scaffold_4529 sequence	0.0000	2054	0.3578	0.0000	0	0	0	0.0000	0	0.00
MN034370.1 Riboviria sp. isolate H4_Bulk_Litter_22_scaffold_6759 sequence	0.0000	1781	0.5098	0.0000	0	0	0	0.0000	0	0.00
MN034369.1 Leviviridae sp. isolate H1_Bulk_Litter_5_scaffold_836 hypothetical protein (H1BulkLitter5836_000001) and hypothetical protein (H1BulkLitter5836_000002) genes, complete cds; and RNA-dependent RNA polymerase (H1BulkLitter5836_000003) gene, partial cds	0.0000	3784	0.5048	0.0000	0	0	0	0.0000	0	0.00
MN034368.1 Leviviridae sp. isolate H4_Bulk_47_scaffold_440_e_2354 sequence	0.0000	1312	0.5191	0.0000	0	0	0	0.0000	0	0.00
MN034367.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_35583 RNA-dependent RNA polymerase (H2BulkLitter1235583_000001) and hypothetical protein (H2BulkLitter1235583_000002) genes, partial cds	0.0000	1289	0.2909	0.0000	0	0	0	0.0000	0	0.00
MN034366.1 Picornavirales sp. isolate H1_Bulk_30_scaffold_546 RNA-dependent RNA polymerase (H1Bulk30546_000001) and hypothetical protein (H1Bulk30546_000002) genes, partial cds	0.0000	3166	0.4274	0.0000	0	0	0	0.0000	0	0.00
MN034365.1 Leviviridae sp. isolate H2_Rhizo_31_scaffold_311 RNA-dependent RNA polymerase (H2Rhizo31311_000001) gene, partial cds; and RNA-dependent RNA polymerase (H2Rhizo31311_000002) gene, complete cds	0.0000	1069	0.5416	0.0000	0	0	0	0.0000	0	0.00
MN034364.1 Totiviridae sp. isolate H4_Rhizo_Litter_21_scaffold_9 RNA-dependent RNA polymerase (H4RhizoLitter219_000001) gene, partial cds; and hypothetical protein (H4RhizoLitter219_000002) gene, complete cds	0.0000	11016	0.4821	0.0000	0	0	0	0.0000	0	0.00
MN034363.1 Arenavirus sp. isolate H3_Bulk_42_scaffold_12089 sequence	0.0000	1271	0.3367	0.0000	0	0	0	0.0000	0	0.00
MN034362.1 Leviviridae sp. isolate H4_Rhizo_45_scaffold_198 RNA-dependent RNA polymerase (H4Rhizo45198_000001), hypothetical protein (H4Rhizo45198_000002), hypothetical protein (H4Rhizo45198_000003), and hypothetical protein (H4Rhizo45198_000004) genes, complete cds	0.0000	4297	0.5250	0.0000	0	0	0	0.0000	0	0.00
MN034361.1 Partitiviridae sp. isolate H4_Bulk_46_scaffold_18371 sequence	0.0000	1367	0.4528	0.0000	0	0	0	0.0000	0	0.00
MN034360.1 Leviviridae sp. isolate H4_Bulk_Litter_23_scaffold_12812 sequence	0.0000	1299	0.5373	0.0000	0	0	0	0.0000	0	0.00
MN034359.1 Mitovirus sp. isolate H1_Bulk_30_scaffold_28826 sequence	0.0000	1401	0.4625	0.0000	0	0	0	0.0000	0	0.00
MN034358.1 Riboviria sp. isolate H4_Bulk_Litter_24_scaffold_180 hypothetical protein (H4BulkLitter24180_000001), RNA-dependent RNA polymerase (H4BulkLitter24180_000002), and hypothetical protein (H4BulkLitter24180_000003) genes, complete cds	0.0000	4595	0.5317	0.0000	0	0	0	0.0000	0	0.00
MN034356.1 Mitovirus sp. isolate H2_Bulk_34_15438 sequence	0.0000	1171	0.3997	0.0000	0	0	0	0.0000	0	0.00
MN034355.1 Riboviria sp. isolate H1_Rhizo_25_scaffold_7479 sequence	0.0000	1747	0.4865	0.0000	0	0	0	0.0000	0	0.00
MN034354.1 Leviviridae sp. isolate H2_Bulk_34_12771 sequence	0.0000	1167	0.5313	0.0000	0	0	0	0.0000	0	0.00
MN034352.1 Mitovirus sp. isolate H2_Bulk_34_3908 sequence	0.0000	1825	0.4696	0.0000	0	0	0	0.0000	0	0.00
MN034351.1 Mitovirus sp. isolate H2_Rhizo_Litter_7_scaffold_483 sequence	0.0000	3381	0.4871	0.0000	0	0	0	0.0000	0	0.00
MN034350.1 Mitovirus sp. isolate H4_Bulk_47_scaffold_1481 sequence	0.0000	2661	0.3439	0.0000	0	0	0	0.0000	0	0.00
MN034349.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_579 sequence	0.0000	3972	0.4907	0.0000	0	0	0	0.0000	0	0.00
MN034348.1 Riboviria sp. isolate H4_Bulk_Litter_22_scaffold_21820 RNA-dependent RNA polymerase (H4BulkLitter2221820_000001) gene, complete cds; and hypothetical protein (H4BulkLitter2221820_000002) gene, partial cds	0.0000	1216	0.5189	0.0000	0	0	0	0.0000	0	0.00
MN034347.1 Mitovirus sp. isolate H2_Rhizo_31_scaffold_9100 sequence	0.0000	1553	0.4971	0.0000	0	0	0	0.0000	0	0.00
MN034345.1 Mitovirus sp. isolate H2_Rhizo_33_scaffold_34651 sequence	0.0000	1003	0.5025	0.0000	0	0	0	0.0000	0	0.00
MN034344.1 Partitiviridae sp. isolate H4_Bulk_46_scaffold_9459 sequence	0.0000	1695	0.4903	0.0000	0	0	0	0.0000	0	0.00
MN034343.1 Leviviridae sp. isolate H3_Rhizo_Litter_15_scaffold_2393 sequence	0.0000	1926	0.5306	0.0000	0	0	0	0.0000	0	0.00
MN034342.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_1457 hypothetical protein (H2BulkLitter121457_000001) gene, complete cds; and RNA-dependent RNA polymerase (H2BulkLitter121457_000002) gene, partial cds	0.0000	2977	0.4471	0.0000	0	0	0	0.0000	0	0.00
MN034341.1 Leviviridae sp. isolate H4_Rhizo_44_scaffold_16978 sequence	0.0000	1030	0.5184	0.0000	0	0	0	0.0000	0	0.00
MN034340.1 Picornavirales sp. isolate H1_Bulk_28_FD_scaffold_5 sequence	0.0000	9243	0.5127	0.0000	0	0	0	0.0000	0	0.00
MN034339.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_15921 sequence	0.0000	1303	0.4919	0.0000	0	0	0	0.0000	0	0.00
MN034338.1 Riboviria sp. isolate H3_Bulk_42_scaffold_1368 sequence	0.0000	2566	0.5355	0.0000	0	0	0	0.0000	0	0.00
MN034337.1 Mitovirus sp. isolate H1_Rhizo_27_scaffold_2877 hypothetical protein (H1Rhizo272877_000001) and RNA-dependent RNA polymerase (H1Rhizo272877_000002) genes, partial cds	0.0000	2290	0.3786	0.0000	0	0	0	0.0000	0	0.00
MN034336.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_212 hypothetical protein (H1Bulk30212_000001) gene, partial cds; and hypothetical protein (H1Bulk30212_000002), hypothetical protein (H1Bulk30212_000003), hypothetical protein (H1Bulk30212_000004), and RNA-dependent RNA polymerase (H1Bulk30212_000005) genes, complete cds	0.0000	3973	0.4880	0.0000	0	0	0	0.0000	0	0.00
